timestamp,symbol,instrument_key,instrument_class,status,rows_received,rows_valid,rows_saved,rows_existing,first_session,last_session,conventions,duplicates,weekend_violations,ohlc_violations,refetch_compared,refetch_identical,error_type,error_message,elapsed_seconds,attempt
2026-09-07T14:46:40,MBEL.NS,NSE_EQ|INE08N601015,nse_equity,SUCCESS,269,269,259,10,2025-08-06,2026-09-07,03:45,0,0,0,10,10,,,17.18,1
2026-09-07T14:46:41,MBLINFRA.NS,NSE_EQ|INE912H01013,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.59,1
2026-09-07T14:46:43,MCCHRLS-B.NS,NSE_EQ|INE435D01014,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,17.89,1
2026-09-07T14:46:45,MCLOUD.NS,NSE_EQ|INE613C01026,nse_equity,SUCCESS,390,390,380,10,2025-02-07,2026-09-07,03:45,0,0,0,10,10,,,10.52,1
2026-09-07T14:46:45,MEDIASSIST.NS,NSE_EQ|INE456Z01021,nse_equity,SUCCESS,651,651,641,10,2024-01-23,2026-09-07,03:45,0,0,0,10,10,,,9.98,1
2026-09-07T14:46:45,MEDANTA.NS,NSE_EQ|INE474Q01031,nse_equity,SUCCESS,952,952,942,10,2017-01-06,2026-09-07,03:45,0,0,0,10,10,,,10.07,1
2026-09-07T14:46:45,MCL.NS,NSE_EQ|INE813V01022,nse_equity,SUCCESS,2139,2139,2129,10,2017-02-06,2026-09-07,03:45,0,0,0,10,10,,,13.79,1
2026-09-07T14:46:45,MCLEODRUSS.NS,NSE_EQ|INE942G01012,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.81,1
2026-09-07T14:46:45,MCX.NS,NSE_EQ|INE745G01043,nse_equity,SUCCESS,2477,2477,2466,11,2016-09-06,2026-09-07,03:45,0,0,0,11,11,,,10.36,1
2026-09-07T14:46:46,MEDICAMEQ.NS,NSE_EQ|INE646B01010,nse_equity,SUCCESS,1207,1207,1197,10,2021-10-27,2026-09-07,03:45,0,0,0,10,10,,,11.31,1
2026-09-07T14:46:47,MEDICAPQ.NS,NSE_EQ|INE442D01010,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,11.94,1
2026-09-07T14:46:47,MEDICO.NS,NSE_EQ|INE630Y01024,nse_equity,SUCCESS,1063,1063,1053,10,2022-05-26,2026-09-07,03:45,0,0,0,10,10,,,11.36,1
2026-09-07T14:46:47,MEDPLUS.NS,NSE_EQ|INE804L01022,nse_equity,SUCCESS,1921,1921,1911,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.37,1
2026-09-07T14:46:48,MEESHO.NS,NSE_EQ|INE0VDM01015,nse_equity,SUCCESS,184,184,174,10,2025-12-10,2026-09-07,03:45,0,0,0,10,10,,,11.76,1
2026-09-07T14:46:48,MEIL.NS,NSE_EQ|INE0PKD01011,nse_equity,SUCCESS,255,255,245,10,2025-08-28,2026-09-07,03:45,0,0,0,10,10,,,9.92,1
2026-09-07T14:46:48,MEGASTAR.NS,NSE_EQ|INE00EM01016,nse_equity,SUCCESS,1130,1130,1120,10,2022-02-16,2026-09-07,03:45,0,0,0,10,10,,,10.41,1
2026-09-07T14:46:48,MERCANTILE.NS,NSE_EQ|INE689O01013,nse_equity,SUCCESS,97,97,88,9,2026-04-20,2026-09-07,03:45,0,0,0,9,9,,,9.81,1
2026-09-07T14:46:48,MERCURYEV.NS,NSE_EQ|INE763M01028,nse_equity,SUCCESS,69,69,59,10,2026-06-02,2026-09-07,03:45,0,0,0,10,10,,,9.81,1
2026-09-07T14:46:48,MENNPIS.NS,NSE_EQ|INE650G01029,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,10.40,1
2026-09-07T14:46:49,METAL.NS,NSE_EQ|INF769K01LY7,nse_equity,SUCCESS,475,475,465,10,2024-10-09,2026-09-07,03:45,0,0,0,10,10,,,9.51,1
2026-09-07T14:46:49,METROBRAND.NS,NSE_EQ|INE317I01021,nse_equity,SUCCESS,1169,1169,1159,10,2021-12-22,2026-09-07,03:45,0,0,0,10,10,,,8.81,1
2026-09-07T14:46:50,METROGLOBL.NS,NSE_EQ|INE085D01033,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,8.81,1
2026-09-07T14:46:53,METROPOLIS.NS,NSE_EQ|INE112L01020,nse_equity,SUCCESS,1834,1834,1748,86,2019-04-15,2026-09-07,03:45,0,0,0,86,84,,,9.37,1
2026-09-07T14:46:53,MFSL.NS,NSE_EQ|INE180A01020,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,8.88,1
2026-09-07T14:46:54,MFML.NS,NSE_EQ|INE0US801024,nse_equity,SUCCESS,505,505,495,10,2024-08-27,2026-09-07,03:45,0,0,0,10,10,,,9.32,1
2026-09-07T14:46:54,MGEL.NS,NSE_EQ|INE0APB01032,nse_equity,SUCCESS,1414,1414,1414,0,2020-12-23,2026-09-07,03:45,0,0,0,0,0,,,9.75,1
2026-09-07T14:46:54,MGL.NS,NSE_EQ|INE002S01010,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,9.62,1
2026-09-07T14:46:55,MID150.NS,NSE_EQ|INF174KA1VW2,nse_equity,SUCCESS,357,357,347,10,2025-03-28,2026-09-07,03:45,0,0,0,10,10,,,9.94,1
2026-09-07T14:46:55,MHRIL.NS,NSE_EQ|INE998I01010,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.13,1
2026-09-07T14:46:55,MID150CASE.NS,NSE_EQ|INF0R8F01059,nse_equity,SUCCESS,552,552,542,10,2024-06-19,2026-09-07,03:45,0,0,0,10,10,,,9.52,1
2026-09-07T14:46:56,MIDBANKADD.NS,NSE_EQ|INF740KA1ZH9,nse_equity,SUCCESS,22,22,12,10,2026-08-07,2026-09-07,03:45,0,0,0,10,10,,,9.29,1
2026-09-07T14:46:57,MIDWESTLTD.NS,NSE_EQ|INE0XAD01024,nse_equity,SUCCESS,216,216,206,10,2025-10-24,2026-09-07,03:45,0,0,0,10,10,,,9.26,1
2026-09-07T14:46:59,MIDSMALL.NS,NSE_EQ|INF769K01LJ8,nse_equity,SUCCESS,567,567,557,10,2024-05-28,2026-09-07,03:45,0,0,0,10,10,,,11.83,1
2026-09-07T14:46:59,MIDHANI.NS,NSE_EQ|INE099Z01011,nse_equity,SUCCESS,2089,2089,2079,10,2018-04-04,2026-09-07,03:45,0,0,0,10,10,,,12.24,1
2026-09-07T14:46:59,MIIL.NS,NSE_EQ|INE898Q01015,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,11.81,1
2026-09-07T14:46:59,MIDQ50ADD.NS,NSE_EQ|INF740KA1ZF3,nse_equity,SUCCESS,1163,1163,1153,10,2021-12-30,2026-09-07,03:45,0,0,0,10,10,,,12.21,1
2026-09-07T14:46:59,MILKYMIST.NS,NSE_EQ|INE00IT01020,nse_equity,SUCCESS,15,15,4,11,2026-08-18,2026-09-07,03:45,0,0,0,11,11,,,11.79,1
2026-09-07T14:46:59,MINALIND.NS,NSE_EQ|INE097E01028,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,11.79,1
2026-09-07T14:47:00,MIRZAINT.NS,NSE_EQ|INE771A01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.95,1
2026-09-07T14:47:00,MINDACORP.NS,NSE_EQ|INE842C01021,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.76,1
2026-09-07T14:47:00,MINDTECK.NS,NSE_EQ|INE110B01017,nse_equity,SUCCESS,2450,2450,2440,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.03,1
2026-09-07T14:47:01,MITCON.NS,NSE_EQ|INE828O01033,nse_equity,SUCCESS,1602,1602,1602,0,2016-09-07,2026-09-07,03:45,0,0,0,0,0,,,10.93,1
2026-09-07T14:47:03,MKEXIM.NS,NSE_EQ|INE227F01010,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,9.03,1
2026-09-07T14:47:03,MKPL.NS,NSE_EQ|INE964W01021,nse_equity,SUCCESS,1372,1372,1362,10,2017-04-18,2026-09-07,03:45,0,0,0,10,10,,,9.20,1
2026-09-07T14:47:06,MLKFOOD.NS,NSE_EQ|INE588G01021,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,11.05,1
2026-09-07T14:47:07,MITTAL.NS,NSE_EQ|INE997Y01027,nse_equity,SUCCESS,1876,1876,1866,10,2018-04-02,2026-09-07,03:45,0,0,0,10,10,,,14.03,1
2026-09-07T14:47:07,MMWL.NS,NSE_EQ|INE200D01020,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,11.54,1
2026-09-07T14:47:07,MOBANK10.NS,NSE_EQ|INF247L01GV8,nse_equity,SUCCESS,103,103,93,10,2026-04-10,2026-09-07,03:45,0,0,0,10,10,,,10.21,1
2026-09-07T14:47:07,MNC.NS,NSE_EQ|INF174KA1JF2,nse_equity,SUCCESS,1008,1008,998,10,2022-08-16,2026-09-07,03:45,0,0,0,10,10,,,11.03,1
2026-09-07T14:47:07,MMP.NS,NSE_EQ|INE511Y01018,nse_equity,SUCCESS,1908,1908,1898,10,2018-04-12,2026-09-07,03:45,0,0,0,10,10,,,12.10,1
2026-09-07T14:47:07,MMFL.NS,NSE_EQ|INE227C01017,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.54,1
2026-09-07T14:47:07,MMTC.NS,NSE_EQ|INE123F01029,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.90,1
2026-09-07T14:47:09,MODINATUR.NS,NSE_EQ|INE537F01012,nse_equity,SUCCESS,183,183,173,10,2025-12-11,2026-09-07,03:45,0,0,0,10,10,,,9.18,1
2026-09-07T14:47:09,MODIS.NS,NSE_EQ|INE0L0L01012,nse_equity,SUCCESS,202,202,192,10,2025-11-14,2026-09-07,03:45,0,0,0,10,10,,,9.09,1
2026-09-07T14:47:09,MOBIKWIK.NS,NSE_EQ|INE0HLU01028,nse_equity,SUCCESS,427,427,417,10,2024-12-18,2026-09-07,03:45,0,0,0,10,10,,,9.21,1
2026-09-07T14:47:09,MOCAPITAL.NS,NSE_EQ|INF247L01EV3,nse_equity,SUCCESS,367,367,357,10,2025-03-13,2026-09-07,03:45,0,0,0,10,10,,,9.21,1
2026-09-07T14:47:09,MODISONLTD.NS,NSE_EQ|INE737D01021,nse_equity,SUCCESS,1329,1329,1319,10,2021-05-03,2026-09-07,03:45,0,0,0,10,10,,,8.60,1
2026-09-07T14:47:09,MOHITE.NS,NSE_EQ|INE154B01023,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,5.70,1
2026-09-07T14:47:09,MOENERGY.NS,NSE_EQ|INF247L01GH7,nse_equity,SUCCESS,221,221,211,10,2025-10-16,2026-09-07,03:45,0,0,0,10,10,,,8.88,1
2026-09-07T14:47:09,MODEFENCE.NS,NSE_EQ|INF247L01DJ0,nse_equity,SUCCESS,505,505,495,10,2024-08-27,2026-09-07,03:45,0,0,0,10,10,,,9.50,1
2026-09-07T14:47:09,MODTHREAD.NS,NSE_EQ|INE794W01014,nse_equity,SUCCESS,623,623,613,10,2024-02-14,2026-09-07,03:45,0,0,0,10,10,,,8.91,1
2026-09-07T14:47:09,MOGSEC.NS,NSE_EQ|INF247L01AK4,nse_equity,SUCCESS,1420,1420,1410,10,2020-12-16,2026-09-07,03:45,0,0,0,10,10,,,7.61,1
2026-09-07T14:47:09,MODIRUBBER.NS,NSE_EQ|INE832A01018,nse_equity,SUCCESS,1864,1864,1854,10,2018-06-20,2026-09-07,03:45,0,0,0,10,10,,,9.48,1
2026-09-07T14:47:09,MOHEALTH.NS,NSE_EQ|INF247L01BB1,nse_equity,SUCCESS,1014,1014,1004,10,2022-08-04,2026-09-07,03:45,0,0,0,10,10,,,5.98,1
2026-09-07T14:47:13,MOHITIND.NS,NSE_EQ|INE954E01012,nse_equity,SUCCESS,2382,2382,2372,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,7.42,1
2026-09-07T14:47:13,MOLDTKPAC.NS,NSE_EQ|INE893J01029,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,6.43,1
2026-09-07T14:47:14,MOIL.NS,NSE_EQ|INE490G01020,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,6.79,1
2026-09-07T14:47:18,MONEXT50.NS,NSE_EQ|INF247L01FD8,nse_equity,SUCCESS,329,329,319,10,2025-05-14,2026-09-07,03:45,0,0,0,10,10,,,9.30,1
2026-09-07T14:47:18,MOIPO.NS,NSE_EQ|INF247L01GI5,nse_equity,SUCCESS,197,197,187,10,2025-11-20,2026-09-07,03:45,0,0,0,10,10,,,10.86,1
2026-09-07T14:47:19,MOL.NS,NSE_EQ|INE0CT101020,nse_equity,SUCCESS,1254,1254,1244,10,2021-08-18,2026-09-07,03:45,0,0,0,10,10,,,11.46,1
2026-09-07T14:47:19,MOLBIO.NS,NSE_EQ|INE869T01028,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,11.61,1
2026-09-07T14:47:19,MONARCH.NS,NSE_EQ|INE903D01011,nse_equity,SUCCESS,1158,1158,1148,10,2022-01-06,2026-09-07,03:45,0,0,0,10,10,,,10.09,1
2026-09-07T14:47:20,MONQ50.NS,NSE_EQ|INF247L01AU3,nse_equity,SUCCESS,1164,1164,1154,10,2021-12-29,2026-09-07,03:45,0,0,0,10,10,,,11.11,1
2026-09-07T14:47:20,MON100.NS,NSE_EQ|INF247L01AP3,nse_equity,SUCCESS,2476,2476,2466,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.15,1
2026-09-07T14:47:20,MOKSH.NS,NSE_EQ|INE514Y01020,nse_equity,SUCCESS,1316,1316,1306,10,2021-05-21,2026-09-07,03:45,0,0,0,10,10,,,12.68,1
2026-09-07T14:47:20,MOINFRA.NS,NSE_EQ|INF247L01FL1,nse_equity,SUCCESS,324,324,314,10,2025-05-21,2026-09-07,03:45,0,0,0,10,10,,,13.30,1
2026-09-07T14:47:21,MONEYBOXX.NS,NSE_EQ|INE296Q01012,nse_equity,SUCCESS,222,222,212,10,2025-10-15,2026-09-07,03:45,0,0,0,10,10,,,12.33,1
2026-09-07T14:47:21,MOSCHIP.NS,NSE_EQ|INE935B01025,nse_equity,SUCCESS,392,392,382,10,2025-02-05,2026-09-07,03:45,0,0,0,10,10,,,12.03,1
2026-09-07T14:47:21,MOREALTY.NS,NSE_EQ|INF247L01CI4,nse_equity,SUCCESS,610,610,600,10,2024-03-21,2026-09-07,03:45,0,0,0,10,10,,,12.13,1
2026-09-07T14:47:21,MONTECARLO.NS,NSE_EQ|INE950M01013,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.20,1
2026-09-07T14:47:21,MOSERVICE.NS,NSE_EQ|INF247L01GJ3,nse_equity,SUCCESS,193,193,183,10,2025-11-27,2026-09-07,03:45,0,0,0,10,10,,,12.40,1
2026-09-07T14:47:21,MOOILGAS.NS,NSE_EQ|INF247L01HH5,nse_equity,SUCCESS,23,23,13,10,2026-08-06,2026-09-07,03:45,0,0,0,10,10,,,12.48,1
2026-09-07T14:47:21,MOPSE.NS,NSE_EQ|INF247L01FO5,nse_equity,SUCCESS,310,310,300,10,2025-06-05,2026-09-07,03:45,0,0,0,10,10,,,12.50,1
2026-09-07T14:47:21,MOREPENLAB.NS,NSE_EQ|INE083A01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.48,1
2026-09-07T14:47:24,MOSMALL250.NS,NSE_EQ|INF247L01CH6,nse_equity,SUCCESS,610,610,600,10,2024-03-21,2026-09-07,03:45,0,0,0,10,10,,,10.61,1
2026-09-07T14:47:25,MOTHERSON.NS,NSE_EQ|INE775A01035,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.40,1
2026-09-07T14:47:25,MOTILALOFS.NS,NSE_EQ|INE338I01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.29,1
2026-09-07T14:47:29,MOTOGENFIN.NS,NSE_EQ|INE861B01023,nse_equity,SUCCESS,2430,2430,2430,0,2016-09-06,2026-09-07,03:45,0,0,0,0,0,,,10.60,1
2026-09-07T14:47:29,MOTISONS.NS,NSE_EQ|INE0FRK01020,nse_equity,SUCCESS,671,671,661,10,2023-12-26,2026-09-07,03:45,0,0,0,10,10,,,10.60,1
2026-09-07T14:47:29,MOTOUR.NS,NSE_EQ|INF247L01FP2,nse_equity,SUCCESS,308,308,298,10,2025-06-12,2026-09-07,03:45,0,0,0,10,10,,,10.12,1
2026-09-07T14:47:30,MPHASIS.NS,NSE_EQ|INE356A01018,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.26,1
2026-09-07T14:47:32,MPDL.NS,NSE_EQ|INE493H01014,nse_equity,SUCCESS,15,15,5,10,2026-08-18,2026-09-07,03:45,0,0,0,10,10,,,12.77,1
2026-09-07T14:47:32,MRF.NS,NSE_EQ|INE883A01011,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.41,1
2026-09-07T14:47:32,MPSLTD.NS,NSE_EQ|INE943D01017,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.42,1
2026-09-07T14:47:32,MRPL.NS,NSE_EQ|INE103A01014,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.74,1
2026-09-07T14:47:33,MSL.NS,NSE_EQ|INE829S01016,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,12.13,1
2026-09-07T14:47:33,MSCI360.NS,NSE_EQ|INF579M01BP5,nse_equity,SUCCESS,70,70,60,10,2026-05-29,2026-09-07,03:45,0,0,0,10,10,,,12.76,1
2026-09-07T14:47:33,MSCIADD.NS,NSE_EQ|INF740KA1WV7,nse_equity,SUCCESS,189,189,179,10,2025-12-01,2026-09-07,03:45,0,0,0,10,10,,,12.29,1
2026-09-07T14:47:33,MSPL.NS,NSE_EQ|INE752G01015,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.28,1
2026-09-07T14:47:33,MSCIINDIA.NS,NSE_EQ|INF174KA1VD2,nse_equity,SUCCESS,377,377,367,10,2025-02-27,2026-09-07,03:45,0,0,0,10,10,,,12.48,1
2026-09-07T14:47:34,MUFIN.NS,NSE_EQ|INE08KJ01020,nse_equity,SUCCESS,705,705,695,10,2023-11-06,2026-09-07,03:45,0,0,0,10,10,,,12.36,1
2026-09-07T14:47:34,MSUMI.NS,NSE_EQ|INE0FS801015,nse_equity,SUCCESS,1104,1104,1094,10,2022-03-28,2026-09-07,03:45,0,0,0,10,10,,,12.38,1
2026-09-07T14:47:34,MSTCLTD.NS,NSE_EQ|INE255X01014,nse_equity,SUCCESS,1845,1845,1835,10,2019-03-29,2026-09-07,03:45,0,0,0,10,9,,,13.09,1
2026-09-07T14:47:34,MTNL.NS,NSE_EQ|INE153A01019,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.08,1
2026-09-07T14:47:35,MUFTI.NS,NSE_EQ|INE220Q01020,nse_equity,SUCCESS,670,670,660,10,2023-12-27,2026-09-07,03:45,0,0,0,10,10,,,10.97,1
2026-09-07T14:47:36,MUKESHB.NS,NSE_EQ|INE596B01017,nse_equity,SUCCESS,14,14,5,9,2026-08-17,2026-09-07,03:45,0,0,0,9,9,,,10.83,1
2026-09-07T14:47:38,MUKANDLTD.NS,NSE_EQ|INE304A01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.94,1
2026-09-07T14:47:40,MUKKA.NS,NSE_EQ|INE0CG401037,nse_equity,SUCCESS,619,619,609,10,2024-03-07,2026-09-07,03:45,0,0,0,10,10,,,10.82,1
2026-09-07T14:47:40,MULTICAP.NS,NSE_EQ|INF769K01LX9,nse_equity,SUCCESS,498,498,488,10,2024-09-05,2026-09-07,03:45,0,0,0,10,10,,,11.05,1
2026-09-07T14:47:40,MUNJALAU.NS,NSE_EQ|INE672B01032,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,11.17,1
2026-09-07T14:47:43,MUNJALSHOW.NS,NSE_EQ|INE577A01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.09,1
2026-09-07T14:47:44,MUTHOOTCAP.NS,NSE_EQ|INE296G01013,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.43,1
2026-09-07T14:47:44,MURUDCERA.NS,NSE_EQ|INE692B01014,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.79,1
2026-09-07T14:47:44,MUTHOOTFIN.NS,NSE_EQ|INE414G01012,nse_equity,SUCCESS,2477,2477,2391,86,2016-09-06,2026-09-07,03:45,0,0,0,86,84,,,12.51,1
2026-09-07T14:47:45,MUTHOOTMF.NS,NSE_EQ|INE046W01019,nse_equity,SUCCESS,671,671,661,10,2023-12-26,2026-09-07,03:45,0,0,0,10,10,,,12.77,1
2026-09-07T14:47:45,MVGJL.NS,NSE_EQ|INE0KNT01012,nse_equity,SUCCESS,728,728,718,10,2023-10-03,2026-09-07,03:45,0,0,0,10,10,,,11.68,1
2026-09-07T14:47:45,MWL.NS,NSE_EQ|INE0JYY01029,nse_equity,SUCCESS,972,972,962,10,2022-07-11,2026-09-07,03:45,0,0,0,10,10,,,11.73,1
2026-09-07T14:47:46,MYSORPETRO.NS,NSE_EQ|INE741A01011,nse_equity,SUCCESS,15,15,5,10,2026-08-18,2026-09-07,03:45,0,0,0,10,10,,,12.35,1
2026-09-07T14:47:46,MVELECTRO.NS,NSE_EQ|INE0OWZ01020,nse_equity,SUCCESS,23,23,12,11,2026-08-06,2026-09-07,03:45,0,0,0,11,11,,,12.89,1
2026-09-07T14:47:46,NAGREEKEXP.NS,NSE_EQ|INE123B01028,nse_equity,SUCCESS,2476,2476,2466,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.60,1
2026-09-07T14:47:46,NACLIND.NS,NSE_EQ|INE295D01020,nse_equity,SUCCESS,2333,2333,2323,10,2017-04-07,2026-09-07,03:45,0,0,0,10,10,,,12.89,1
2026-09-07T14:47:48,NAGREEKCAP.NS,NSE_EQ|INE245I01016,nse_equity,SUCCESS,2352,2352,2342,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.72,1
2026-09-07T14:47:49,NAHARINDUS.NS,NSE_EQ|INE289A01011,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.30,1
2026-09-07T14:47:49,NAHARCAP.NS,NSE_EQ|INE049I01012,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.30,1
2026-09-07T14:47:50,NAHARPOLY.NS,NSE_EQ|INE308A01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.81,1
2026-09-07T14:47:52,NAHARSPING.NS,NSE_EQ|INE290A01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.63,1
2026-09-07T14:47:52,NAM-INDIA.NS,NSE_EQ|INE298J01013,nse_equity,SUCCESS,2190,2190,2180,10,2017-11-06,2026-09-07,03:45,0,0,0,10,10,,,13.72,1
2026-09-07T14:47:53,NARMADA.NS,NSE_EQ|INE117Z01029,nse_equity,SUCCESS,1340,1340,1330,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.03,1
2026-09-07T14:47:53,NATCAPSUQ.NS,NSE_EQ|INE936B01015,nse_equity,SUCCESS,385,385,375,10,2025-02-14,2026-09-07,03:45,0,0,0,10,10,,,13.54,1
2026-09-07T14:47:58,NATCOPHARM.NS,NSE_EQ|INE987B01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,17.88,1
2026-09-07T14:47:59,NATHBIOGEN.NS,NSE_EQ|INE448G01010,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.36,1
2026-09-07T14:47:59,NATIONALUM.NS,NSE_EQ|INE139A01034,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.46,1
2026-09-07T14:48:00,NATIONSTD.NS,NSE_EQ|INE166R01015,nse_equity,SUCCESS,97,97,87,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,15.27,1
2026-09-07T14:48:00,NAUKRI.NS,NSE_EQ|INE663F01032,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.30,1
2026-09-07T14:48:01,NAZARA.NS,NSE_EQ|INE418L01047,nse_equity,SUCCESS,1350,1350,1340,10,2021-03-30,2026-09-07,03:45,0,0,0,10,10,,,14.90,1
2026-09-07T14:48:01,NAVNETEDUL.NS,NSE_EQ|INE060A01024,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.27,1
2026-09-07T14:48:01,NAVINFLUOR.NS,NSE_EQ|INE048G01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.02,1
2026-09-07T14:48:01,NAVA.NS,NSE_EQ|INE725A01030,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,16.07,1
2026-09-07T14:48:01,NAVKARCORP.NS,NSE_EQ|INE278M01019,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.07,1
2026-09-07T14:48:02,NBCC.NS,NSE_EQ|INE095N01031,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.96,1
2026-09-07T14:48:04,NBIFIN.NS,NSE_EQ|INE365I01020,nse_equity,SUCCESS,2394,2394,2384,10,2016-12-07,2026-09-07,03:45,0,0,0,10,10,,,17.81,1
2026-09-07T14:48:05,NCC.NS,NSE_EQ|INE868B01028,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.59,1
