symbol,category,instrument_class,in_upstox_master,identity_class,legacy_rows,canonical_rows,intersection_sessions,legacy_only_sessions,canonical_only_sessions,replacement_pct,legacy_first,legacy_last,canonical_first,canonical_last
SECMARK.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,659,715,659,0,56,100.0,2023-10-16,2026-06-18,2023-10-16,2026-09-07
IRMENERGY.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,656,712,656,0,56,100.0,2023-10-26,2026-06-18,2023-10-26,2026-09-07
ITETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,655,712,655,0,57,100.0,2023-10-27,2026-06-18,2023-10-27,2026-09-08
MAXESTATES.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,654,710,654,0,56,100.0,2023-10-30,2026-06-18,2023-10-30,2026-09-07
MUFIN.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,650,705,650,0,55,100.0,2023-11-06,2026-06-19,2023-11-06,2026-09-07
CELLO.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,649,705,649,0,56,100.0,2023-11-06,2026-06-18,2023-11-06,2026-09-07
LIQUIDSBI.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,649,706,649,0,57,100.0,2023-11-02,2026-06-18,2023-11-02,2026-09-08
EGOLD.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,645,702,645,0,57,100.0,2023-11-10,2026-06-18,2023-11-10,2026-09-08
ASKAUTOLTD.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,642,698,642,0,56,100.0,2023-11-15,2026-06-18,2023-11-15,2026-09-07
ESILVER.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,635,692,635,0,57,100.0,2023-11-24,2026-06-18,2023-11-24,2026-09-08
FEDFINA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,632,688,632,0,56,100.0,2023-11-30,2026-06-18,2023-11-30,2026-09-07
FLAIR.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,631,687,631,0,56,100.0,2023-12-01,2026-06-18,2023-12-01,2026-09-07
INDIASHLTR.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,618,674,618,0,56,100.0,2023-12-20,2026-06-18,2023-12-20,2026-09-07
BBNPPGOLD.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,617,674,617,0,57,100.0,2023-12-19,2026-06-18,2023-12-19,2026-09-08
MUTHOOTMF.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,615,671,615,0,56,100.0,2023-12-26,2026-06-18,2023-12-26,2026-09-07
SURAJEST.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,615,671,615,0,56,100.0,2023-12-26,2026-06-18,2023-12-26,2026-09-07
HAPPYFORGE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,614,670,614,0,56,100.0,2023-12-27,2026-06-18,2023-12-27,2026-09-07
MUFTI.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,614,670,614,0,56,100.0,2023-12-27,2026-06-18,2023-12-27,2026-09-07
INNOVACAP.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,612,668,612,0,56,100.0,2023-12-29,2026-06-18,2023-12-29,2026-09-07
SUNCLAY.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,612,668,612,0,56,100.0,2023-12-29,2026-06-18,2023-12-29,2026-09-07
DIGIDRIVE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,604,660,604,0,56,100.0,2024-01-10,2026-06-18,2024-01-10,2026-09-07
TATSILV.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,604,655,604,0,51,100.0,2024-01-17,2026-06-25,2024-01-17,2026-09-07
MEDIASSIST.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,595,651,595,0,56,100.0,2024-01-23,2026-06-18,2024-01-23,2026-09-07
COMSYN.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,594,650,594,0,56,100.0,2024-01-23,2026-06-18,2024-01-23,2026-09-07
DAVANGERE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,593,649,593,0,56,100.0,2024-01-25,2026-06-18,2024-01-25,2026-09-07
BANKBETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,592,649,592,0,57,100.0,2024-01-29,2026-06-18,2024-01-29,2026-09-08
EPACK.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,591,647,591,0,56,100.0,2024-01-30,2026-06-18,2024-01-30,2026-09-07
NIFTYBETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,591,649,591,0,58,100.0,2024-01-29,2026-06-17,2024-01-29,2026-09-08
ITBETA.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,588,645,588,0,57,100.0,2024-02-01,2026-06-18,2024-02-01,2026-09-08
BLSE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,586,642,586,0,56,100.0,2024-02-06,2026-06-18,2024-02-06,2026-09-07
HDFCPSUBK.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,585,641,585,0,56,100.0,2024-02-07,2026-06-18,2024-02-07,2026-09-07
HEALTHADD.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,584,640,584,0,56,100.0,2024-02-07,2026-06-18,2024-02-07,2026-09-07
GILT10BETA.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,583,641,583,0,58,100.0,2024-02-05,2026-06-18,2024-02-05,2026-09-08
PARKHOTELS.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,582,638,582,0,56,100.0,2024-02-12,2026-06-18,2024-02-12,2026-09-07
CAPITALSFB.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,580,636,580,0,56,100.0,2024-02-14,2026-06-18,2024-02-14,2026-09-07
SIGNPOST.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,580,636,580,0,56,100.0,2024-02-14,2026-06-18,2024-02-14,2026-09-07
ENTERO.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,579,634,579,0,55,100.0,2024-02-16,2026-06-19,2024-02-16,2026-09-07
LICNMID100.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,577,633,577,0,56,100.0,2024-02-19,2026-06-18,2024-02-19,2026-09-07
VSTL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,576,632,576,0,56,100.0,2024-02-20,2026-06-18,2024-02-20,2026-09-07
SAURASHCEM.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,571,627,571,0,56,100.0,2024-02-27,2026-06-18,2024-02-27,2026-09-07
JUNIPER.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,570,626,570,0,56,100.0,2024-02-28,2026-06-18,2024-02-28,2026-09-07
GPTHEALTH.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,569,625,569,0,56,100.0,2024-02-29,2026-06-18,2024-02-29,2026-09-07
SMALLCAP.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,569,626,569,0,57,100.0,2024-02-29,2026-06-18,2024-02-29,2026-09-08
MODTHREAD.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,567,623,567,0,56,100.0,2024-02-14,2026-06-18,2024-02-14,2026-09-07
PLATIND.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,565,621,565,0,56,100.0,2024-03-05,2026-06-18,2024-03-05,2026-09-07
MUKKA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,563,619,563,0,56,100.0,2024-03-07,2026-06-18,2024-03-07,2026-09-07
LANCORHOL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,561,617,561,0,56,100.0,2024-03-12,2026-06-18,2024-03-12,2026-09-07
RKSWAMY.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,561,617,561,0,56,100.0,2024-03-12,2026-06-18,2024-03-12,2026-09-07
GILT5BETA.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,560,614,560,0,54,100.0,2024-02-05,2026-06-18,2024-02-05,2026-09-08
JGCHEM.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,560,616,560,0,56,100.0,2024-03-13,2026-06-18,2024-03-13,2026-09-07
GOPAL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,559,615,559,0,56,100.0,2024-03-14,2026-06-18,2024-03-14,2026-09-07
PVSL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,556,612,556,0,56,100.0,2024-03-19,2026-06-18,2024-03-19,2026-09-07
SCILAL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,556,612,556,0,56,100.0,2024-03-19,2026-06-18,2024-03-19,2026-09-07
KRYSTAL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,554,610,554,0,56,100.0,2024-03-21,2026-06-18,2024-03-21,2026-09-07
MOREALTY.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,554,610,554,0,56,100.0,2024-03-21,2026-06-18,2024-03-21,2026-09-07
MOSMALL250.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,554,610,554,0,56,100.0,2024-03-21,2026-06-18,2024-03-21,2026-09-07
SRM.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,547,603,547,0,56,100.0,2024-04-03,2026-06-18,2024-04-03,2026-09-07
SINCLAIR.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,542,598,542,0,56,100.0,2024-04-10,2026-06-18,2024-04-10,2026-09-07
GLOSTERLTD.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,532,588,532,0,56,100.0,2024-04-26,2026-06-18,2024-04-26,2026-09-07
MIDSMALL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,511,567,511,0,56,100.0,2024-05-28,2026-06-18,2024-05-28,2026-09-07
AWFIS.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,509,565,509,0,56,100.0,2024-05-30,2026-06-18,2024-05-30,2026-09-07
BOROSCI.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,503,559,503,0,56,100.0,2024-06-07,2026-06-18,2024-06-07,2026-09-07
KRONOX.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,502,558,502,0,56,100.0,2024-06-10,2026-06-18,2024-06-10,2026-09-07
MID150CASE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,496,552,496,0,56,100.0,2024-06-19,2026-06-18,2024-06-19,2026-09-07
TOP100CASE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,496,552,496,0,56,100.0,2024-06-19,2026-06-18,2024-06-19,2026-09-07
BBNPNBETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,493,550,493,0,57,100.0,2024-06-24,2026-06-18,2024-06-24,2026-09-08
RETAIL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,490,546,490,0,56,100.0,2024-06-26,2026-06-18,2024-06-26,2026-09-07
STANLEY.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,489,545,489,0,56,100.0,2024-06-28,2026-06-18,2024-06-28,2026-09-07
VRAJ.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,486,542,486,0,56,100.0,2024-07-03,2026-06-18,2024-07-03,2026-09-07
LIQUIDSHRI.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,482,539,482,0,57,100.0,2024-07-09,2026-06-18,2024-07-09,2026-09-08
BANSALWIRE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,481,537,481,0,56,100.0,2024-07-10,2026-06-18,2024-07-10,2026-09-07
EVINDIA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,477,533,477,0,56,100.0,2024-07-16,2026-06-18,2024-07-16,2026-09-07
SBINEQWETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,473,530,473,0,57,100.0,2024-07-23,2026-06-18,2024-07-23,2026-09-08
OILIETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,471,529,471,0,58,100.0,2024-07-24,2026-06-17,2024-07-24,2026-09-08
SANSTAR.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,470,526,470,0,56,100.0,2024-07-26,2026-06-18,2024-07-26,2026-09-07
RPEL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,461,517,461,0,56,100.0,2024-08-08,2026-06-18,2024-08-08,2026-09-07
RUBFILA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,461,517,461,0,56,100.0,2024-08-08,2026-06-18,2024-08-08,2026-09-07
GROWWEV.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,459,515,459,0,56,100.0,2024-08-12,2026-06-18,2024-08-12,2026-09-07
MANCREDIT.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,456,512,456,0,56,100.0,2024-08-16,2026-06-18,2024-08-16,2026-09-07
METALIETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,454,511,454,0,57,100.0,2024-08-20,2026-06-18,2024-08-20,2026-09-08
SSDL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,454,510,454,0,56,100.0,2024-08-20,2026-06-18,2024-08-20,2026-09-07
INTERARCH.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,450,506,450,0,56,100.0,2024-08-26,2026-06-18,2024-08-26,2026-09-07
MFML.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,449,505,449,0,56,100.0,2024-08-27,2026-06-18,2024-08-27,2026-09-07
ORIENTTECH.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,447,504,447,0,57,100.0,2024-08-28,2026-06-17,2024-08-28,2026-09-07
SURAJLTD.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,446,502,446,0,56,100.0,2024-08-29,2026-06-18,2024-08-29,2026-09-07
MULTICAP.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,442,498,442,0,56,100.0,2024-09-05,2026-06-18,2024-09-05,2026-09-07
GALAPREC.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,440,496,440,0,56,100.0,2024-09-09,2026-06-18,2024-09-09,2026-09-07
EUREKAFORB.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,438,494,438,0,56,100.0,2024-09-11,2026-06-18,2024-09-11,2026-09-07
RVTH.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,438,494,438,0,56,100.0,2024-09-11,2026-06-18,2024-09-11,2026-09-07
TOP10ADD.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,438,494,438,0,56,100.0,2024-09-11,2026-06-18,2024-09-11,2026-09-07
BALAJEE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,437,493,437,0,56,100.0,2024-09-12,2026-06-18,2024-09-12,2026-09-07
SANOFICONR.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,436,492,436,0,56,100.0,2024-09-13,2026-06-18,2024-09-13,2026-09-07
EBANKNIFTY.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,435,492,435,0,57,100.0,2024-09-16,2026-06-18,2024-09-16,2026-09-08
KROSS.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,435,491,435,0,56,100.0,2024-09-16,2026-06-18,2024-09-16,2026-09-07
TOLINS.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,435,491,435,0,56,100.0,2024-09-16,2026-06-18,2024-09-16,2026-09-07
XTGLOBAL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,435,491,435,0,56,100.0,2024-09-16,2026-06-18,2024-09-16,2026-09-07
PNGJL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,434,490,434,0,56,100.0,2024-09-17,2026-06-18,2024-09-17,2026-09-07
WCIL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,429,485,429,0,56,100.0,2024-09-24,2026-06-18,2024-09-24,2026-09-07
NORTHARC.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,428,485,428,0,57,100.0,2024-09-24,2026-06-17,2024-09-24,2026-09-07
GROWWLIQID.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,427,483,427,0,56,100.0,2024-09-26,2026-06-18,2024-09-26,2026-09-07
INDOUS.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,426,482,426,0,56,100.0,2024-09-27,2026-06-18,2024-09-27,2026-09-07
MANBA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,425,481,425,0,56,100.0,2024-09-30,2026-06-18,2024-09-30,2026-09-07
MOMENTUM50.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,425,482,425,0,57,100.0,2024-09-30,2026-06-18,2024-09-30,2026-09-08
DIFFNKG.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,422,478,422,0,56,100.0,2024-10-04,2026-06-18,2024-10-04,2026-09-07
BANKPSU.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,420,476,420,0,56,100.0,2024-10-08,2026-06-18,2024-10-08,2026-09-07
METAL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,419,475,419,0,56,100.0,2024-10-09,2026-06-18,2024-10-09,2026-09-07
SRD.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,419,475,419,0,56,100.0,2024-10-09,2026-06-18,2024-10-09,2026-09-07
GROWWDEFNC.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,417,473,417,0,56,100.0,2024-10-11,2026-06-18,2024-10-11,2026-09-07
GARUDA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,415,471,415,0,56,100.0,2024-10-15,2026-06-18,2024-10-15,2026-09-07
VAL30IETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,410,467,410,0,57,100.0,2024-10-22,2026-06-18,2024-10-22,2026-09-08
GROWWGOLD.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,408,465,408,0,57,100.0,2024-10-24,2026-06-18,2024-10-24,2026-09-08
AVL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,399,455,399,0,56,100.0,2024-11-06,2026-06-18,2024-11-06,2026-09-07
EMULTIMQ.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,398,454,398,0,56,100.0,2024-11-07,2026-06-18,2024-11-07,2026-09-07
KPEL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,393,449,393,0,56,100.0,2024-11-14,2026-06-18,2024-11-14,2026-09-07
RACLGEAR.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,386,442,386,0,56,100.0,2024-11-27,2026-06-18,2024-11-27,2026-09-07
SURAKSHA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,379,435,379,0,56,100.0,2024-12-06,2026-06-18,2024-12-06,2026-09-07
CEWATER.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,365,421,365,0,56,100.0,2024-12-27,2026-06-18,2024-12-27,2026-09-07
DAMCAPITAL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,365,421,365,0,56,100.0,2024-12-27,2026-06-18,2024-12-27,2026-09-07
MAMATA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,365,421,365,0,56,100.0,2024-12-27,2026-06-18,2024-12-27,2026-09-07
SANATHAN.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,365,421,365,0,56,100.0,2024-12-27,2026-06-18,2024-12-27,2026-09-07
CARRARO.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,364,420,364,0,56,100.0,2024-12-30,2026-06-18,2024-12-30,2026-09-07
VENTIVE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,364,420,364,0,56,100.0,2024-12-30,2026-06-18,2024-12-30,2026-09-07
CONSUMER.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,362,418,362,0,56,100.0,2025-01-01,2026-06-18,2025-01-01,2026-09-07
ECAPINSURE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,359,415,359,0,56,100.0,2025-01-06,2026-06-18,2025-01-06,2026-09-07
SETL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,354,410,354,0,56,100.0,2025-01-13,2026-06-18,2025-01-13,2026-09-07
DDEVPLSTIK.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,352,408,352,0,56,100.0,2025-01-15,2026-06-18,2025-01-15,2026-09-07
LAXMIDENTL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,349,405,349,0,56,100.0,2025-01-20,2026-06-18,2025-01-20,2026-09-07
DENTA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,342,398,342,0,56,100.0,2025-01-29,2026-06-18,2025-01-29,2026-09-07
SUPREME.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,338,394,338,0,56,100.0,2025-02-03,2026-06-18,2025-02-03,2026-09-07
NEXT30ADD.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,335,392,335,0,57,100.0,2025-02-05,2026-06-17,2025-02-05,2026-09-07
GROWWRAIL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,334,390,334,0,56,100.0,2025-02-07,2026-06-18,2025-02-07,2026-09-07
ORCHASP.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,333,390,333,0,57,100.0,2025-02-07,2026-06-17,2025-02-07,2026-09-07
JUBLCPL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,329,385,329,0,56,100.0,2025-02-14,2026-06-18,2025-02-14,2026-09-07
NATCAPSUQ.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,329,385,329,0,56,100.0,2025-02-14,2026-06-18,2025-02-14,2026-09-07
BAJAJINDEF.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,324,380,324,0,56,100.0,2025-02-21,2026-06-18,2025-02-21,2026-09-07
UNIONGOLD.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,324,381,324,0,57,100.0,2025-02-21,2026-06-18,2025-02-21,2026-09-08
GUJTHEM.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,322,378,322,0,56,100.0,2025-02-25,2026-06-18,2025-02-25,2026-09-07
MSCIINDIA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,321,377,321,0,56,100.0,2025-02-27,2026-06-18,2025-02-27,2026-09-07
GROWWN200.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,320,376,320,0,56,100.0,2025-02-28,2026-06-18,2025-02-28,2026-09-07
GSEC10ABSL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,320,353,320,0,33,100.0,2024-08-19,2026-06-17,2024-08-19,2026-09-02
NIFTY100EW.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,317,375,317,0,58,100.0,2025-03-04,2026-06-17,2025-03-04,2026-09-08
CASHIETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,312,364,312,0,52,100.0,2025-03-19,2026-06-25,2025-03-19,2026-09-08
MOCAPITAL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,311,367,311,0,56,100.0,2025-03-13,2026-06-18,2025-03-13,2026-09-07
EQUAL200.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,310,367,310,0,57,100.0,2025-03-17,2026-06-18,2025-03-17,2026-09-08
GOLD360.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,310,367,310,0,57,100.0,2025-03-17,2026-06-18,2025-03-17,2026-09-08
SELECTIPO.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,310,366,310,0,56,100.0,2025-03-17,2026-06-18,2025-03-17,2026-09-07
PRABHA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,308,364,308,0,56,100.0,2025-03-19,2026-06-18,2025-03-19,2026-09-07
BHARATSE.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,305,361,305,0,56,100.0,2025-03-24,2026-06-18,2025-03-24,2026-09-07
ISHANCH.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,305,361,305,0,56,100.0,2025-03-24,2026-06-18,2025-03-24,2026-09-07
SBIBPB.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,302,358,302,0,56,100.0,2025-03-27,2026-06-18,2025-03-27,2026-09-07
MID150.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,301,357,301,0,56,100.0,2025-03-28,2026-06-18,2025-03-28,2026-09-07
SILVER360.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,297,354,297,0,57,100.0,2025-04-04,2026-06-18,2025-04-04,2026-09-08
WAAREERTL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,294,350,294,0,56,100.0,2025-04-09,2026-06-18,2025-04-09,2026-09-07
EVIETF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,292,349,292,0,57,100.0,2025-04-15,2026-06-18,2025-04-15,2026-09-08
CIFL.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,290,346,290,0,56,100.0,2025-04-17,2026-06-18,2025-04-17,2026-09-07
TINNARUBR.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,290,346,290,0,56,100.0,2025-04-17,2026-06-18,2025-04-17,2026-09-07
PRIMO.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,288,344,288,0,56,100.0,2025-04-22,2026-06-18,2025-04-22,2026-09-07
GROWWMOM50.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,286,343,286,0,57,100.0,2025-04-24,2026-06-18,2025-04-24,2026-09-08
MON50EQUAL.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,277,334,277,0,57,100.0,2025-05-07,2026-06-18,2025-05-07,2026-09-08
MONEXT50.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,273,329,273,0,56,100.0,2025-05-14,2026-06-18,2025-05-14,2026-09-07
EQUAL50.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,269,326,269,0,57,100.0,2025-05-15,2026-06-18,2025-05-15,2026-09-08
MOINFRA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,268,324,268,0,56,100.0,2025-05-21,2026-06-18,2025-05-21,2026-09-07
GROWWSLVR.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,266,322,266,0,56,100.0,2025-05-23,2026-06-18,2025-05-23,2026-09-07
BORANA.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,264,320,264,0,56,100.0,2025-05-27,2026-06-18,2025-05-27,2026-09-07
MOMGF.NS,SAFE_REPLACEMENT,etf_or_inav,True,in_upstox_master,261,318,261,0,57,100.0,2025-05-28,2026-06-18,2025-05-28,2026-09-08
PROSTARM.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,259,315,259,0,56,100.0,2025-06-03,2026-06-18,2025-06-03,2026-09-07
SCODATUBES.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,258,314,258,0,56,100.0,2025-06-04,2026-06-18,2025-06-04,2026-09-07
NIRAJISPAT.NS,SAFE_REPLACEMENT,nse_equity,True,in_upstox_master,257,302,257,0,45,100.0,2024-03-11,2026-06-17,2024-03-11,2026-09-07
